artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,type,duration,year,month,day_of_the_week
Eminem,Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,71,True,0.749,0.794,C,-5.063,Major,0.064,0.0193,0.0,0.543,0.46,135.959,4,,Studio Album,04:29,2018,August,Friday
Eminem,Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,70,True,0.876,0.786,A#/Bb,-4.884,Minor,0.306,0.0627,0.0,0.127,0.575,153.068,4,Joyner Lucas,Studio Album,04:04,2018,August,Friday
Eminem,The Ringer,2jt2WxXMCD4zjACthkJQVE,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,61,True,0.939,0.551,C#/Db,-9.126,Major,0.291,0.0311,0.0,0.192,0.42,118.552,4,,Studio Album,05:37,2018,August,Friday
Eminem,Fall,58QhkbaAkLFnn7JwAnAato,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,60,True,0.83,0.546,C#/Db,-5.716,Major,0.295,0.227,0.0,0.112,0.535,182.973,4,,Studio Album,04:22,2018,August,Friday
Eminem,Not Alike (feat. Royce Da 5'9),28FGV3ORH14MYORd7s5dlU,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,59,True,0.904,0.756,A#/Bb,-3.746,Major,0.32,0.0692,0.0,0.339,0.342,140.005,4,Royce Da 5\9,Studio Album,04:48,2018,August,Friday
Eminem,Kamikaze,2gsNpSn7VvvJuSrIDfRoYy,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,58,True,0.78,0.808,D,-5.175,Major,0.484,0.112,0.0,0.329,0.642,79.982,4,,Single,03:36,2018,August,Friday
Eminem,Greatest,2XTquzYQAdT1Hk78bOUwsv,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,56,True,0.809,0.737,C#/Db,-5.186,Major,0.108,0.0441,0.0,0.341,0.367,80.025,4,,Studio Album,03:46,2018,August,Friday
Eminem,Good Guy (feat. Jessie Reyez),4g32MdRoqwGKQd3NXIRhpU,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,54,True,0.696,0.634,A,-6.918,Minor,0.281,0.244,0.0,0.437,0.728,89.973,4,Jessie Reyez,Studio Album,02:22,2018,August,Friday
Eminem,Normal,0evt4UZbdhnHtcAnxkm6A1,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,51,True,0.907,0.64,F#/Gb,-6.542,Major,0.354,0.261,0.0,0.0785,0.803,120.995,4,,Studio Album,03:42,2018,August,Friday
Eminem,Stepping Stone,60Z57Wdrn0pEVpHI7d7GAX,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,51,True,0.616,0.684,G,-6.032,Major,0.311,0.0305,0.0,0.376,0.312,179.503,4,,Studio Album,05:09,2018,August,Friday
Eminem,Nice Guy (with Jessie Reyez),09FfQO3PqHO4HIJL511Ksi,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,48,True,0.65,0.639,G#/Ab,-5.962,Major,0.458,0.0942,0.0,0.135,0.563,139.226,4,Jessie Reyez,Studio Album,02:30,2018,August,Friday
Eminem,Em Calls Paul - Skit,6B3zy3LOKHndqsviCr2z15,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,42,True,0.707,0.314,F#/Gb,-10.115,Minor,0.747,0.977,0.0,0.109,0.602,104.014,4,,Studio Album,00:49,2018,August,Friday
Eminem,Killer (feat. Jack Harlow & Cordae) - Remix,7zl7kehxesNEo2pYkKXTSe,Killer (feat. Jack Harlow & Cordae) [Remix],0H1ASykMKIX8PYfqxbxBar,2021-05-28,62,True,0.924,0.73,B,-6.125,Minor,0.274,0.0525,0.0,0.113,0.848,99.01,4,"Jack Harlow, Cordae",Single,03:56,2021,May,Friday
Eminem,Killshot,1jo3TwNGCXfNdB5uba3ZVv,Killshot,0RejlT9bmqcXGrqMaJRos0,2018-09-19,69,True,0.893,0.651,C,-8.647,Minor,0.367,0.0995,0.0,0.371,0.6,105.835,4,,Single,04:13,2018,September,Wednesday
Eminem,Mockingbird,2GMQdbxFV8oZA7jQDx791P,Mockingbird,7dZYetDaYLHSJii2hrg9my,2005-04-25,46,True,0.654,0.661,E,-4.341,Minor,0.277,0.263,0.0,0.128,0.263,83.664,4,,Single,04:12,2005,April,Monday
Eminem,Mosh,5DLUmh9AJ7UY4qpEpGXqA5,Mosh,3PDgldu63lyjRS2BZxruKN,2004-01-01,22,True,0.627,0.721,A#/Bb,-3.331,Minor,0.255,0.653,0.0,0.7,0.487,72.514,4,,Single,05:17,2004,January,Thursday
Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,80,True,0.808,0.745,A#/Bb,-5.26,Minor,0.342,0.145,0.0,0.292,0.829,165.995,4,Juice WRLD,Studio Album,03:30,2020,January,Friday
Eminem,Those Kinda Nights (feat. Ed Sheeran),0VSzREd1OjEWJ9tXoFHRQH,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,58,True,0.794,0.637,E,-6.29,Minor,0.339,0.028,0.0,0.0919,0.393,103.868,4,Ed Sheeran,Studio Album,02:57,2020,January,Friday
Eminem,Never Love Again,40YbWniIEmqy6s58fYXLUh,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,58,True,0.747,0.899,F,-5.125,Minor,0.246,0.1,0.0,0.486,0.581,92.029,4,,Studio Album,02:57,2020,January,Friday
Eminem,Lock It Up (feat. Anderson .Paak),1qwMkkRiD5jqLeUUjfgblh,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,57,True,0.848,0.745,F#/Gb,-3.052,Minor,0.221,0.0949,0.0,0.0796,0.516,137.024,4,Anderson .Paak,Studio Album,02:50,2020,January,Friday
Eminem,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",0GQ5bFTVFFKpwNPc7KwQnB,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,57,True,0.68,0.82,E,-4.197,Minor,0.151,0.0614,0.0,0.597,0.243,140.033,4,"Royce Da 5\9, White Gold",Studio Album,03:54,2020,January,Friday
Eminem,No Regrets (feat. Don Toliver),1lO9CZo6eDrOy0S7khgryG,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,55,True,0.756,0.747,A,-5.407,Major,0.046,0.0048,0.00536,0.588,0.0687,134.935,4,Don Toliver,Studio Album,03:20,2020,January,Friday
Eminem,Unaccommodating (feat. Young M.A),0q2vG0UVuy6ajjcpkQHdZM,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,55,True,0.852,0.752,C#/Db,-5.793,Major,0.0597,0.0169,0.0,0.394,0.389,89.95,4,Young M.A,Studio Album,03:36,2020,January,Friday
Eminem,Darkness,5SiZJoLXp3WOl3J4C8IK0d,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,55,True,0.671,0.623,D,-7.161,Major,0.308,0.00998,7.55e-06,0.643,0.195,75.055,4,,Studio Album,05:37,2020,January,Friday
Eminem,Leaving Heaven (feat. Skylar Grey),5CpsIb7SMFHjmAG8RvIWfq,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,55,True,0.661,0.748,D,-4.809,Minor,0.206,0.175,0.0,0.254,0.509,171.983,3,Skylar Grey,Studio Album,04:25,2020,January,Friday
Eminem,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",5mZXWEH2eh8zMZGCxT5aW0,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,53,True,0.458,0.966,C#/Db,-2.107,Major,0.384,0.14,0.0,0.11,0.356,183.586,4,"Royce Da 5\9, Black Thought, Q-Tip, Denaun",Studio Album,04:46,2020,January,Friday
Eminem,In Too Deep,7Dj2wqPYXfSRFwa6qyOztr,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,52,True,0.72,0.767,A#/Bb,-5.839,Minor,0.214,0.0387,0.0,0.202,0.595,88.966,4,,Studio Album,03:14,2020,January,Friday
Eminem,Farewell,74gykWHknHDrg4eMdcmdRq,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,50,True,0.89,0.664,E,-6.625,Minor,0.106,0.00487,0.0,0.257,0.467,93.007,4,,Studio Album,04:07,2020,January,Friday
Eminem,Marsh,34d7sGX6WUqq8f04e7CSNF,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,49,True,0.871,0.493,C#/Db,-6.356,Major,0.205,0.0134,0.000241,0.385,0.0495,144.989,4,,Studio Album,03:20,2020,January,Friday
Eminem,Stepdad,3QVHSV8YKYq4L8tI5rnFgj,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,49,True,0.779,0.805,C#/Db,-3.121,Major,0.178,0.018,0.0,0.321,0.557,145.68,4,,Studio Album,03:33,2020,January,Friday
Eminem,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",3CJbxqRQ0JNCqboWDNUUeX,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,48,True,0.635,0.543,G#/Ab,-5.941,Major,0.067,0.0454,0.000678,0.272,0.036,98.743,4,"KXNG Crooked, Royce Da 5\9, Joell Ortiz",Studio Album,05:03,2020,January,Friday
Eminem,Little Engine,4qNWEOMyexn7b8Icyk29t9,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,47,True,0.769,0.811,A#/Bb,-4.162,Minor,0.228,0.0234,0.0,0.0451,0.76,155.081,4,,Studio Album,02:57,2020,January,Friday
Eminem,Premonition - Intro,7ccTcabbJlCJiIqtrSSwBk,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,47,True,0.847,0.637,C#/Db,-5.193,Major,0.367,0.0258,0.000648,0.382,0.511,165.979,4,,Studio Album,02:53,2020,January,Friday
Eminem,Alfred - Interlude,4EmunTy7kNBYQivOa8F6b8,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,40,True,0.429,0.231,F,-20.43,Major,0.402,0.878,0.0,0.279,0.914,74.545,5,,Studio Album,00:30,2020,January,Friday
Eminem,Alfred - Outro,1WAwILvz37MkmZfmGnEXfg,Music To Be Murdered By,4otkd9As6YaxxEkIjXPiZ6,2020-01-17,40,True,0.476,0.237,C#/Db,-14.514,Major,0.0486,0.177,0.0,0.217,0.0387,106.972,3,,Studio Album,00:39,2020,January,Friday
Eminem,Higher,3eMsgWDRq5dKl5SBTYGv2J,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,61,True,0.733,0.82,E,-4.758,Minor,0.218,0.0143,0.0,0.674,0.525,148.0,4,,Reissued Albums,03:42,2020,December,Friday
Eminem,Gnat,6cS9PmLky2NhLOhpIsUlow,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,59,True,0.835,0.869,A#/Bb,-4.582,Minor,0.27,0.248,0.0,0.462,0.82,140.945,4,,Reissued Albums,03:44,2020,December,Friday
Eminem,Zeus (feat. White Gold),2lPE6W6ONJKmBE6hLjpIYo,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,58,True,0.783,0.586,B,-8.068,Minor,0.204,0.159,0.0,0.389,0.312,177.024,4,White Gold,Reissued Albums,03:50,2020,December,Friday
Eminem,Tone Deaf,1cEUi8QulMj1xgrPwwGC2p,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,53,True,0.906,0.742,A,-4.855,Major,0.11,0.107,0.00757,0.0743,0.618,120.018,4,,Reissued Albums,04:50,2020,December,Friday
Eminem,Alfred’s Theme,0uAkm1iQLrzweZ4U1iXy6w,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,51,True,0.721,0.903,C#/Db,-2.968,Major,0.386,0.114,0.0,0.337,0.701,97.113,4,,Reissued Albums,05:39,2020,December,Friday
Eminem,Black Magic (feat. Skylar Grey),50le2HSqQAIqB4BGD4cE9e,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,51,True,0.674,0.807,C#/Db,-3.961,Major,0.224,0.0151,3.9e-06,0.584,0.163,140.056,4,Skylar Grey,Reissued Albums,02:54,2020,December,Friday
Eminem,Killer,0FLIBDpU2S5bb6TfMB4NuQ,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,51,True,0.942,0.757,B,-6.089,Major,0.256,0.0184,0.0,0.13,0.769,99.04,4,,Reissued Albums,03:15,2020,December,Friday
Eminem,Book of Rhymes (feat. DJ Premier),08ir631EiCA7xIms7JDp15,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,50,True,0.846,0.758,C#/Db,-5.364,Major,0.279,0.264,0.0,0.0874,0.47,134.324,4,DJ Premier,Reissued Albums,04:49,2020,December,Friday
Eminem,Guns Blazing (feat. Dr. Dre & Sly Pyper),3WpHqtFUwzIQBsV9YC5iNc,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,50,True,0.782,0.874,G#/Ab,-4.611,Major,0.276,0.0178,1.65e-06,0.444,0.655,119.959,4,"Dr. Dre, Sly Pyper",Reissued Albums,03:16,2020,December,Friday
Eminem,Discombobulated,1oHXeD1gQQCQUYHeHp2HMU,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,49,True,0.714,0.763,D,-3.275,Major,0.259,0.049,0.0,0.129,0.527,84.873,4,,Reissued Albums,04:12,2020,December,Friday
Eminem,Godzilla (feat. Juice WRLD),4rTlPsga6T8yiHGOvZAPhJ,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,48,True,0.808,0.745,A#/Bb,-5.26,Minor,0.343,0.145,0.0,0.292,0.828,165.994,4,Juice WRLD,Reissued Albums,03:30,2020,December,Friday
Eminem,These Demons (feat. MAJ),086LXfSk4U5XEALardCE7k,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,47,True,0.862,0.789,C#/Db,-3.551,Major,0.284,0.0541,0.0,0.282,0.472,138.918,4,MAJ,Reissued Albums,03:27,2020,December,Friday
Eminem,Favorite Bitch (feat. Ty Dolla $ign),2KBRNUt33CrlaFPEz4bQYs,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,45,True,0.626,0.835,C#/Db,-5.842,Major,0.319,0.0331,0.0,0.345,0.681,172.063,4,Ty Dolla $ign,Reissued Albums,03:56,2020,December,Friday
Eminem,She Loves Me,0BUFqsMsqAmKQPhLBXnmv7,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,45,True,0.617,0.874,E,-3.276,Major,0.32,0.0109,0.0,0.083,0.566,81.026,4,,Reissued Albums,03:24,2020,December,Friday
Eminem,Never Love Again,6M0R8YHdrWpVkCtwIsWOJn,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,43,True,0.747,0.899,F,-5.125,Minor,0.247,0.1,0.0,0.486,0.58,92.029,4,,Reissued Albums,02:57,2020,December,Friday
Eminem,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",33xM3SLxNLpZxbvxOzBbew,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,42,True,0.68,0.82,E,-4.197,Minor,0.151,0.0614,0.0,0.597,0.243,140.029,4,"Royce Da 5\9, White Gold",Reissued Albums,03:54,2020,December,Friday
Eminem,Those Kinda Nights (feat. Ed Sheeran),0GRzZ2o5LtYDEOUNjbzTUa,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,41,True,0.805,0.637,E,-6.29,Minor,0.337,0.0285,0.0,0.0919,0.388,103.886,4,Ed Sheeran,Reissued Albums,02:57,2020,December,Friday
Eminem,Unaccommodating (feat. Young M.A),6U6XkwUEXvKT5hHSSLKxRn,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,41,True,0.852,0.751,C#/Db,-5.793,Major,0.0597,0.0168,0.0,0.394,0.387,89.988,4,Young M.A,Reissued Albums,03:36,2020,December,Friday
Eminem,Lock It Up (feat. Anderson .Paak),5TIFb333qPwHTistaz8hdH,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,40,True,0.848,0.745,F#/Gb,-3.052,Minor,0.221,0.0949,0.0,0.0796,0.517,137.021,4,Anderson .Paak,Reissued Albums,02:50,2020,December,Friday
Eminem,No Regrets (feat. Don Toliver),73HqmB8qV8AsPUWFPjt6E7,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,40,True,0.755,0.749,A,-5.407,Major,0.0453,0.00489,0.00561,0.588,0.0688,134.936,4,Don Toliver,Reissued Albums,03:20,2020,December,Friday
Eminem,Leaving Heaven (feat. Skylar Grey),02oJPSOD543viMH6d5VZkM,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,40,True,0.661,0.748,D,-4.808,Minor,0.206,0.175,0.0,0.254,0.508,171.983,3,Skylar Grey,Reissued Albums,04:25,2020,December,Friday
Eminem,Darkness,5Oj3j0oqHPbK4KdizrFLP6,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,40,True,0.67,0.624,D,-7.161,Major,0.305,0.0101,8.54e-06,0.643,0.196,75.064,4,,Reissued Albums,05:37,2020,December,Friday
Eminem,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",7pEDNYd1Lf4xudWGrtVH8b,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,39,True,0.613,0.544,G#/Ab,-5.941,Major,0.0685,0.0452,0.000724,0.272,0.0359,98.751,4,"KXNG Crooked, Royce Da 5\9, Joell Ortiz",Reissued Albums,05:03,2020,December,Friday
Eminem,Marsh,1qFip2ddjfGlKkXDhfBnBr,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,39,True,0.871,0.493,C#/Db,-6.356,Major,0.205,0.0134,0.000241,0.385,0.0495,144.99,4,,Reissued Albums,03:20,2020,December,Friday
Eminem,In Too Deep,1Fcl0NpPPx7YCUSmQFRUEe,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,39,True,0.721,0.768,A#/Bb,-5.84,Minor,0.214,0.0387,0.0,0.202,0.591,88.957,4,,Reissued Albums,03:14,2020,December,Friday
Eminem,Farewell,7xeDETVgMCoPkHU3dXtN9x,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,39,True,0.89,0.664,E,-6.625,Minor,0.106,0.00482,0.0,0.257,0.467,93.006,4,,Reissued Albums,04:07,2020,December,Friday
Eminem,Little Engine,3pP03wsvFu1LADWt7bRYBK,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,38,True,0.769,0.811,A#/Bb,-4.162,Minor,0.228,0.0234,0.0,0.0451,0.761,155.081,4,,Reissued Albums,02:57,2020,December,Friday
Eminem,Premonition - Intro,6rvsIniNCo4hDJSE63hR1w,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,38,True,0.847,0.637,C#/Db,-5.193,Major,0.367,0.0258,0.000648,0.382,0.511,165.977,4,,Reissued Albums,02:53,2020,December,Friday
Eminem,Stepdad,7jHJpWa5n7MXwnPF8vA9pE,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,38,True,0.779,0.805,C#/Db,-3.121,Major,0.179,0.018,0.0,0.321,0.556,145.679,4,,Reissued Albums,03:33,2020,December,Friday
Eminem,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",6JyvP9BYLtIDXzjZLMNYTR,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,37,True,0.446,0.967,C#/Db,-2.107,Major,0.393,0.14,0.0,0.11,0.355,183.59,4,"Royce Da 5\9, Black Thought, Q-Tip, Denaun",Reissued Albums,04:46,2020,December,Friday
Eminem,Key - Skit,7yYc2nzLiTwajUOj3NGr9y,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,37,True,0.753,0.266,D#/Eb,-11.898,Minor,0.533,0.763,0.0,0.125,0.749,79.624,4,,Reissued Albums,00:57,2020,December,Friday
Eminem,Alfred - Interlude,5TEQ8aQm7SqtCRDGW2Bkoq,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,34,True,0.613,0.231,F,-20.464,Major,0.384,0.874,0.0,0.299,0.915,73.723,5,,Reissued Albums,00:30,2020,December,Friday
Eminem,Alfred - Outro,0UtAEonU5MhbGljzcaa5Kx,Music To Be Murdered By - Side B (Deluxe Edition),3MKvhQoFSrR2PrxXXBHe9B,2020-12-18,31,True,0.547,0.237,F#/Gb,-14.514,Major,0.0591,0.177,0.0,0.217,0.0388,72.215,4,,Reissued Albums,00:39,2020,December,Friday
Eminem,Not Afraid,0WaaQTWL3OmWeuN4vKTHaF,Not Afraid,3FQCBJSTJEPBFdMLaXJTix,2010-01-01,31,False,0.856,0.953,C,-1.247,Minor,0.247,0.549,0.0,0.181,0.682,114.62,5,,Single,04:11,2010,January,Friday
Eminem,Nowhere Fast (feat. Kehlani) - Extended Version,1pRjlrQMZYo1K5i1RcLGs7,Nowhere Fast (feat. Kehlani) [Extended Version],2nFof9rxaUwMO6zOPDFG5a,2018-03-17,38,True,0.699,0.691,B,-5.813,Major,0.31,0.267,0.0,0.283,0.618,78.874,4,Kehlani,Single,04:38,2018,March,Saturday
Eminem,Rap God,6r027Faonff84hxFMjMbIH,Rap God,4XE9M8giGvwLFebTgpCwSc,2013-01-01,54,True,0.708,0.849,G,-2.666,Major,0.324,0.38,0.0,0.849,0.649,148.102,4,,Single,06:03,2013,January,Tuesday
Eminem,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,83,True,0.749,0.925,A#/Bb,-5.034,Major,0.227,0.241,0.0,0.52,0.641,86.989,4,Rihanna,Studio Album,04:23,2010,June,Friday
Eminem,Not Afraid,7Ie9W94M7OjPoZVV216Xus,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,77,True,0.855,0.954,C,-1.19,Minor,0.264,0.529,0.0,0.205,0.668,114.635,5,,Studio Album,04:08,2010,June,Friday
Eminem,Cinderella Man,4SE4yewyGpOYfxfx59Yjc5,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,67,True,0.679,0.908,G#/Ab,-3.411,Major,0.202,0.234,0.0,0.0821,0.687,85.918,4,,Studio Album,04:39,2010,June,Friday
Eminem,No Love,7bHT9osSq1rwT2yaImzqCi,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,67,True,0.522,0.932,B,-2.87,Major,0.255,0.119,0.0,0.177,0.33,129.473,4,Lil Wayne,Studio Album,04:59,2010,June,Friday
Eminem,Space Bound,0sHW1jXe6Sou3437gJQNGA,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,64,True,0.668,0.886,C,-3.474,Major,0.117,0.0417,0.0,0.459,0.503,142.002,4,,Studio Album,04:38,2010,June,Friday
Eminem,25 To Life,0dyWQoMOU9oERL6c9vxtRp,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,57,True,0.701,0.931,G#/Ab,-0.945,Minor,0.243,0.239,0.0,0.194,0.362,79.996,4,,Studio Album,04:01,2010,June,Friday
Eminem,W.T.P.,1ne7JVHEPnoncXzQunQVKW,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,57,True,0.77,0.937,A,-2.327,Major,0.247,0.0319,0.0,0.348,0.685,95.011,4,,Studio Album,03:58,2010,June,Friday
Eminem,Won't Back Down,7kNlRLC9PEH8nXMVawssMx,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,56,True,0.478,0.951,D,-2.347,Major,0.19,0.0133,2.21e-06,0.0533,0.338,179.978,3,P!nk,Studio Album,04:25,2010,June,Friday
Eminem,Cold Wind Blows,3Tj1luJyKPQt7WbrqpJ2Az,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,56,True,0.619,0.972,B,-0.517,Major,0.416,0.13,0.0,0.782,0.584,169.04,4,,Studio Album,05:03,2010,June,Friday
Eminem,So Bad,5Ve4qBYAThGLTOva0hhoTa,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,54,True,0.773,0.811,C#/Db,0.496,Major,0.0882,0.304,0.0,0.174,0.774,81.037,4,,Studio Album,05:25,2010,June,Friday
Eminem,Going Through Changes,0ZqWBTU1EkdVPAMwQgfKiv,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,53,True,0.693,0.899,C,-4.084,Major,0.259,0.0197,0.0,0.0594,0.319,86.048,4,,Studio Album,04:58,2010,June,Friday
Eminem,Talkin’ 2 Myself,66h8hB4In6t725WtAPL23J,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,52,True,0.421,0.963,E,-2.16,Minor,0.415,0.0819,0.0,0.5,0.494,180.336,4,Kobe Honeycutt,Studio Album,05:00,2010,June,Friday
Eminem,On Fire,6HLZaECJKDjNE0jiGBeqxz,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,50,True,0.724,0.909,G#/Ab,-4.349,Major,0.287,0.101,0.0,0.415,0.558,91.904,4,,Studio Album,03:33,2010,June,Friday
Eminem,Seduction,2V7NoXGv2VDnLeTM7w8SFd,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,50,True,0.628,0.847,F#/Gb,-4.386,Minor,0.387,0.124,0.0,0.652,0.504,78.031,4,,Studio Album,04:35,2010,June,Friday
Eminem,Untitled,44ut2KJnt0HQMnUaMlDv9W,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,49,True,0.857,0.841,B,-2.839,Major,0.103,0.34,0.0,0.161,0.74,112.023,3,,Studio Album,03:14,2010,June,Friday
Eminem,Almost Famous,0ANExk8Iu85oqCgk82rG64,Recovery,47BiFcV59TQi2s9SkBo2pb,2010-06-18,49,True,0.537,0.961,C,-1.498,Major,0.295,0.0253,0.0,0.332,0.487,82.44,4,,Studio Album,04:52,2010,June,Friday
